video_id,title,published_at,description,tags,duration,view_count,likes,dislikes,comment_count
uT4pdwydZw4,2018년 썸머슈레딩 Ep26,2018-07-27T14:00:09Z,"여러분 안녕하세요 경돼입니다.

썸머슈레딩 에피소드26편!

즐거운 시청 부탁 드려요 ㅎㅎ
-------------------------------------------------------------------------------
경희대학교(서울) 졸업
전공 : 생물학, 취미 : 유도, 파워리프팅, 여행, 영상편집
카메라 : Sony a6500, Panasonic LX10, iPhone 6s
광고 및 협찬 문의 email : yikw91@gmail.com
-------------------------------------------------------------------------------
SNS
https://www.instagram.com/kw1000lbs/
-------------------------------------------------------------------------------
Music","경돼,스트렝스,파나소닉,lx10,스트렝스 훈련,운동vlog,a6500,소니,운동유튜버,썸머슈레딩,경돼 운동",PT5M43S,7217,165,9,87
tvRhOrmLxd8,"밴드의 도움이 컸다, 110kg 3x3회 벤치프레스",2018-07-23T13:16:07Z,ㅎㅎ 즐거운 한주 되시기를,"벤치프레스,스트렝스,경돼,스트렝스훈련,가슴운동",PT29S,6689,78,7,55
ov71mLiLHhU,코스트코 또 갔음... Oh My Money│썸머슈레딩 Ep25,2018-07-22T11:00:03Z,"여러분 안녕하세요 경돼입니다.
코스트코 또 갔다 왔어요.
역시 코스트코에서 돈을 아낀다는 것은

불 가 능

새로운 한 주도 홧팅!


손목보호대 : 맥스트롱(Maxtrong)
벤치프레스 보조밴드 : 제로투히어로(ZeroToHero)
헬스 이용 어플 다짐(DaGym) : https://dagym.app.link/kwlee
-------------------------------------------------------------------------------
경희대학교(서울) 졸업
전공 : 생물학, 취미 : 유도, 파워리프팅, 여행, 영상편집
카메라 : Sony a6500, Panasonic LX10, iPhone 6s, Sony FDR-X3000
광고 및 협찬 문의 email : yikw91@gmail.com
-------------------------------------------------------------------------------
SNS
https://www.instagram.com/kw1000lbs/
-------------------------------------------------------------------------------
Music
Skurly - Stay With You (feat. Nerea Bassart) [ʜ/ʀ]
» Instagram https://instagram.com/heroboard
» Discord https://discord.gg/CbYaj29

⚛️ Skurly
https://soundcloud.com/skurlyofficial
https://twitter.com/skurlyofficial
https://soundcloud.com/sasugamusic
https://twitter.com/sasugamusic

⚛️ Nerea Bassart
http://www.nereabassart.com/INICI
https://facebook.com/nereabassart
https://youtube.com/channel/UCvtYRfXz...","경돼,스트렝스,파나소닉,lx10,스트렝스 훈련,운동vlog,a6500,소니,운동유튜버,코스트코,코스트코 쇼핑,코스트코vlog,쇼핑vlog,쇼핑,벤치프레스,가슴운동,썸머슈레딩,경돼슈레딩,경돼vlog,경돼 영상",PT7M40S,13062,207,7,62
mAEShHI83jA,어차피 힘들 거면 조금 더 생산적으로│썸머슈레딩 Ep24,2018-07-22T02:41:19Z,"여러분 안녕하세요 경돼입니다.
오랜만에 하체 운동을
다양하게 해봤습니다...
사실 스쿼트를 제외한 하체 운동을 거의 안 했었거든요 ㅎㅎ
이제 골고루 다양하게 진행할 예정이니
기대해주세요!
-------------------------------------------------------------------------------
경희대학교(서울) 졸업
전공 : 생물학, 취미 : 유도, 파워리프팅, 여행, 영상편집
카메라 : Sony a6500, Panasonic LX10, iPhone 6s
광고 및 협찬 문의 email : yikw91@gmail.com
-------------------------------------------------------------------------------
SNS
https://www.instagram.com/kw1000lbs/
-------------------------------------------------------------------------------
Music
Glude - Breathe [NCS Release]
https://www.youtube.com/watch?v=ulPvZFgoGYk
https://soundcloud.com/the-glude","경돼,스트렝스,파나소닉,lx10,스트렝스 훈련,운동vlog,a6500,소니,운동유튜버,하체운동,하체 운동,스쿼트,하체루틴,운동루틴,경돼vlog,경돼 영상,액션캠,어차피,힘들거면",PT4M54S,8020,181,3,95
KC_JovJvOz8,"1인칭 시점 VLOG, 하루쯤은 홈트레이닝도 괜찮잖아│썸머슈레딩 Ep23",2018-07-16T11:00:01Z,"여러분 안녕하세요 경돼입니다.
새로운 카메라와 함께 1인칭을 섞어 담아본 vlog영상입니다.
즐거운 시청 부탁 드려요
-------------------------------------------------------------------------------
경희대학교(서울) 졸업
전공 : 생물학, 취미 : 유도, 파워리프팅, 여행, 영상편집
카메라 : Sony a6500, Panasonic LX10, iPhone 6s
광고 및 협찬 문의 email : yikw91@gmail.com
-------------------------------------------------------------------------------
SNS
https://www.instagram.com/kw1000lbs/
-------------------------------------------------------------------------------
Music","경돼,스트렝스,파나소닉,lx10,스트렝스 훈련,운동vlog,a6500,소니,운동유튜버,1인칭vlog,1인칭,홈트레이닝,홈트,괜찮잖아,썸머슈레딩,썸머슈레딩 Ep23,Ep23,경돼 썸머슈레딩,운동 유튜버,주말vlog,주말",PT9M9S,9772,206,5,131
GI0Fo7v4F3o,소니(Sony) or 고프로(GoPro) 너의 선택은?│썸머슈레딩 Ep22,2018-07-14T12:54:33Z,"여러분 안녕하세요 경돼입니다.
새로운 아이템을 장만했습니다
앞으로 더 다이나믹한 영상으로 찾아올게요!

경돼 올림
-------------------------------------------------------------------------------
경희대학교(서울) 졸업
전공 : 생물학, 취미 : 유도, 파워리프팅, 여행, 영상편집
카메라 : Sony a6500, Panasonic LX10, iPhone 6s
광고 및 협찬 문의 email : yikw91@gmail.com
-------------------------------------------------------------------------------
SNS
https://www.instagram.com/kw1000lbs/
-------------------------------------------------------------------------------
Music","경돼,스트렝스,파나소닉,lx10,스트렝스 훈련,운동vlog,a6500,소니,운동유튜버,고프로,액션캠,너의 선택은,썸머슈레딩,운동log,korean youtuber,korean workout,korean vlog",PT11M6S,6545,134,6,114
p1T31yiA6JA,"일요일 최고의 휴식, 홈트레이닝│썸머슈레딩 Ep21",2018-07-08T14:06:03Z,"여러분 안녕하세요 경돼입니다.
일요일 휴식 vlog 함께 하시죠!

덤벨 : 서플라이스 덤벨랩
철봉 : 재미어트 힘콩 철봉
다짐(DaGym) : https://dagym.app.link/kwlee
-------------------------------------------------------------------------------
경희대학교(서울) 졸업
전공 : 생물학, 취미 : 유도, 파워리프팅, 여행, 영상편집
카메라 : Sony a6500, Panasonic LX10, iPhone 6s
광고 및 협찬 문의 email : yikw91@gmail.com
-------------------------------------------------------------------------------
SNS
https://www.instagram.com/kw1000lbs/
-------------------------------------------------------------------------------
Music","경돼,스트렝스,파나소닉,lx10,스트렝스 훈련,운동vlog,a6500,소니,운동유튜버,일요일 휴식,홈트레이닝,썸머슈레딩,일요일,일요일vlog,홈트,맨몸운동",PT6M33S,14009,208,10,133
l2Sos8Id3v4,"주말 운동 VLOG, 잘 먹고 운동하고 또 먹고 │썸머슈레딩 Ep20",2018-07-07T05:20:07Z,"여러분 안녕하세요 경돼입니다.
주말, 
쉴 땐 쉬더라도
운동 한번 하고 쉽시다 !

다짐(DaGym) : https://dagym.app.link/kwlee
-------------------------------------------------------------------------------
경희대학교(서울) 졸업
전공 : 생물학, 취미 : 유도, 파워리프팅, 여행, 영상편집
카메라 : Sony a6500, Panasonic LX10, iPhone 6s
광고 및 협찬 문의 email : yikw91@gmail.com
-------------------------------------------------------------------------------
SNS
https://www.instagram.com/kw1000lbs/
-------------------------------------------------------------------------------
Music","경돼,스트렝스,파나소닉,lx10,스트렝스 훈련,운동vlog,a6500,소니,운동유튜버,주말 운동,주말,주말Vlog,운동log,잘먹고,또 먹고,썸머슈레딩,Ep20,Summershredding,korean workout",PT10M8S,9871,173,10,98
3BEvz9bCmTg,다리 쓰지 않고 로프 타기 도전! 과연?,2018-07-01T14:29:50Z,"여러분 안녕하세요 경돼입니다.
밧줄타기 도전! 

과연?!!
-------------------------------------------------------------------------------
경희대학교(서울) 졸업
전공 : 생물학, 취미 : 유도, 파워리프팅, 여행, 영상편집
카메라 : Sony a6500, Panasonic LX10, iPhone 6s
광고 및 협찬 문의 email : yikw91@gmail.com
-------------------------------------------------------------------------------
SNS
https://www.instagram.com/kw1000lbs/
-------------------------------------------------------------------------------
Music
Deamn - Save me free","경돼,스트렝스,파나소닉,lx10,스트렝스 훈련,운동vlog,a6500,소니,운동유튜버,로프,로프훈련,경돼 도전,운동 도전",PT24S,8367,100,4,42
3AkM23Yo5q4,[헬스음악추천]#1 블랙핑크(Blackpink) - 뚜두뚜두(DDU-DU DDU-DU) 리액션,2018-07-01T07:00:00Z,"여러분 안녕하세요 경돼입니다.
새로운 컨텐츠,
헬스 할 때 듣는 음악 시리즈!
첫 번째 편 블랙핑크(Blackpink)의 뚜두뚜두(DDU-DU DDU-DU)입니다 

편안한 시청 부탁 드리고

다음 영상에서 봬요

경돼 올림.
-------------------------------------------------------------------------------
경희대학교(서울) 졸업
전공 : 생물학, 취미 : 유도, 파워리프팅, 여행, 영상편집
카메라 : Sony a6500, Panasonic LX10, iPhone 6s
광고 및 협찬 문의 email : yikw91@gmail.com
-------------------------------------------------------------------------------
SNS
https://www.instagram.com/kw1000lbs/
-------------------------------------------------------------------------------
Music","경돼,스트렝스,파나소닉,lx10,스트렝스 훈련,운동vlog,a6500,소니,운동유튜버,블랙핑크,리액션,뚜두뚜두,blackpink,blackpink reaction,블랙핑크 리액션,뚜두뚜두 리액션,운동음악,헬스음악,헬스음악추천,헬스추천,경돼 음악,경돼 헬스",PT6M,5975,112,8,45
_681HlwO-tg,이태원?! 앞으로 헬스클럽이나 열심히 다니려구요│어깨운동,2018-06-30T15:02:20Z,"여러분 안녕하세요 경돼입니다.

클럽?

헬스클럽이나 열심히 다니려구요 ㅎㅎ

모두 주말 마저 즐겁게 보내세요!

경돼 올림.
-------------------------------------------------------------------------------
경희대학교(서울) 졸업
전공 : 생물학, 취미 : 유도, 파워리프팅, 여행, 영상편집
카메라 : Sony a6500, Panasonic LX10, iPhone 6s
광고 및 협찬 문의 email : yikw91@gmail.com
-------------------------------------------------------------------------------
SNS
https://www.instagram.com/kw1000lbs/
-------------------------------------------------------------------------------
Music","경돼,스트렝스,파나소닉,lx10,스트렝스 훈련,운동vlog,a6500,소니,운동유튜버,헬스클럽,클럽갔다가,병풍,앞으로,다짐,경돼 헬스,경돼 클럽,이태원",PT3M59S,9267,131,3,50
6DoGPeDKFOM,"코스트코(Costco)에 대한 한마디, 퇴근 후 운동 VLOG │썸머슈레딩 Ep19",2018-06-30T01:28:13Z,"여러분 안녕하세요 경돼입니다.
코스트코 갔다 온 영상을 궁금해 하시는 분들이 있어서
편집해봤어요 ㅎㅎ
뒷부분은 평일 동안 진행했던 운동 영상입니다.
전부 다루지는 못했고, 몇몇 장면 촬영 하였습니다.

모두 홧팅!!

경돼 올림

다짐(DaGym) : https://dagym.app.link/kwlee
-------------------------------------------------------------------------------
경희대학교(서울) 졸업
전공 : 생물학, 취미 : 유도, 파워리프팅, 여행, 영상편집
카메라 : Sony a6500, Panasonic LX10, iPhone 6s
광고 및 협찬 문의 email : yikw91@gmail.com
-------------------------------------------------------------------------------
SNS
https://www.instagram.com/kw1000lbs/
-------------------------------------------------------------------------------
Music","경돼,스트렝스,파나소닉,lx10,스트렝스 훈련,운동vlog,a6500,소니,운동유튜버,퇴근,퇴근후,운동,퇴근 운동,직장인 운동,직장인 vlog,운동log,코스트코,코스트코 한마디,썸머슈레딩,경돼썸머슈레딩",PT8M55S,19928,257,15,130
pjxw8VHjeNI,"스트렝스충의 간헐적(!?) 홈트, 30분 변화│썸머슈레딩 Ep18",2018-06-25T11:00:06Z,"여러분 안녕하세요 경돼입니다.
덤벨랩(Dumbell Lab)이라는 새로운 홈짐 용품이
경돼's 홈짐에 들어왔습니다.
이제 점점 집 베란다가 홈짐의 구색을 갖추기 시작했고,
일이 늦게 끝나는 날은 충분히 훌륭한 운동을 할 수 있는
환경이 만들어진 것 같아요.

여러분도 항상 홧팅 하시고,
썸머슈레딩 모두 아자아자!
경돼 올림.
-------------------------------------------------------------------------------
경희대학교(서울) 졸업
전공 : 생물학, 취미 : 유도, 파워리프팅, 여행, 영상편집
카메라 : Sony a6500, Panasonic LX10, iPhone 6s
광고 및 협찬 문의 email : yikw91@gmail.com
-------------------------------------------------------------------------------
SNS
https://www.instagram.com/kw1000lbs/
-------------------------------------------------------------------------------
Music
Track: T-Mass - Ignoring My Heart [NCS Release]
Music provided by NoCopyrightSounds.
Watch: https://youtu.be/eT0tYnWX2sQ
Free Download / Stream: http://ncs.io/ignoringmyheartYO","경돼,스트렝스,파나소닉,lx10,스트렝스 훈련,운동vlog,a6500,소니,운동유튜버,간헐적,홈트,홈트 펌핑,홈트루틴,썸머슈레딩,브이로그,운동 브이로그,운동log,근력충,홈짐,30분 변화,운동변화,운동 변화,경돼 운동,경돼 변화",PT7M27S,15494,206,8,117
SYP6mpZk-dg,"(New Gym)몸 안 좋은 날, 푹 쉬고 스쿼트│썸머슈레딩 Ep17",2018-06-23T11:15:00Z,"여러분 안녕하세요 경돼입니다.
썸머슈레딩 에피소드 17편에 오신 것을 환영합니다!
헬스장이 리모델링 해서, 새로운 헬스장을 등록해서 진행했어요.
몸 관리 잘하시고, 여름 준비 화이팅 합시다!

헬스장 이용 어플
다짐(DaGym) : https://dagym.app.link/kwlee
-------------------------------------------------------------------------------
경희대학교(서울) 졸업
전공 : 생물학, 취미 : 유도, 파워리프팅, 여행, 영상편집
카메라 : Sony a6500, Panasonic LX10, iPhone 6s
광고 및 협찬 문의 email : yikw91@gmail.com
-------------------------------------------------------------------------------
SNS
https://www.instagram.com/kw1000lbs/
-------------------------------------------------------------------------------
Music
Track: 2SCOOPS - Donuts [NCS Release]
Music provided by NoCopyrightSounds.
Watch: https://youtu.be/lc4Tt-CU-i0
Free Download / Stream: http://ncs.io/DonutsYO","경돼,스트렝스,파나소닉,lx10,스트렝스 훈련,운동vlog,a6500,소니,운동유튜버,썸머슈레딩,몸 안 좋은,몸안좋을때,푹쉬고,운동,경돼운동,스쿼트,스쿼트 자세,스트렝스훈련,New Gym",PT11M38S,12490,197,9,106
DJ6wn_BPyr8,"무제(無題)(Untitled, 160kg 3x3)",2018-06-18T15:01:57Z,무제(無題),,PT22S,8102,154,2,66
Ksm2czTtrOI,데드리프트의 2가지 셋업? 헬스 꿀팁 챙겨가자!(feat. 관장님),2018-06-17T00:11:01Z,"여러분 안녕하세요 경돼입니다.
2가지의 데드리프트 셋업 자세!
편안한 마음으로 시청 부탁 드려요 ㅎㅎ
경돼 올림.
-------------------------------------------------------------------------------
경희대학교(서울) 졸업
전공 : 생물학, 취미 : 유도, 파워리프팅, 여행, 영상편집
카메라 : Sony a6500, Panasonic LX10, iPhone 6s
광고 및 협찬 문의 email : yikw91@gmail.com
-------------------------------------------------------------------------------
SNS
https://www.instagram.com/kw1000lbs/
-------------------------------------------------------------------------------
Music","경돼,스트렝스,파나소닉,lx10,스트렝스 훈련,운동vlog,a6500,소니,운동유튜버,데드리프트,데드리프트자세,데드리프트셋업,컨벤셔널데드리프트,클린데드리프트,데드자세,데드방법,데드리프트하는법,경돼데드리프트,3대운동방법,3대운동",PT3M45S,81735,824,31,103
96IcXA0_oqI,"경돼 x 말왕, 유도대결! 비하인드 스토리│썸머슈레딩 Ep16",2018-06-16T00:00:01Z,"여러분 안녕하세요 경돼입니다.
말왕님과의 합방 영상을 담아봤습니다.
재밌게 시청 부탁 드려요!
-------------------------------------------------------------------------------
경희대학교(서울) 졸업
전공 : 생물학, 취미 : 유도, 파워리프팅, 여행, 영상편집
카메라 : Sony a6500, Panasonic LX10, iPhone 6s
광고 및 협찬 문의 email : yikw91@gmail.com
-------------------------------------------------------------------------------
SNS
https://www.instagram.com/kw1000lbs/
-------------------------------------------------------------------------------
Music
Song: MBB - Palm Trees (Vlog No Copyright Music)
Music provided by Vlog No Copyright Music.
Video Link: https://youtu.be/jr0e9XzOPn4

BVRNOUT - Take It Easy (feat. Mia Vaile) [NCS Release]
Music provided by NoCopyrightSounds.
Watch: https://youtu.be/i_q8_Kcjl3s
Free Download / Stream: http://ncs.io/TakeItEasyYO

Track: Cadmium - Ghost (feat. Eli Raain) [NCS Release]
Music provided by NoCopyrightSounds.
Watch: https://youtu.be/tXjxLJOCYcg
Free Download / Stream: http://ncs.io/ghostYO","경돼,스트렝스,파나소닉,lx10,스트렝스 훈련,운동vlog,a6500,소니,운동유튜버,말왕,경돼유도,말왕유도,경돼vlog,운동합방,말왕합방,경돼합방,썸머슈레딩",PT8M48S,13212,245,7,57
R6olyXsHlgo,고릴라 친업? 색다른 이두 운동(Biceps!),2018-06-13T12:48:57Z,"여러분 안녕하세요 경돼입니다.
잠깐 시간을 내어 색다른 동작을 배워봤어요.
여러분도 한번 시도해보세요!

-------------------------------------------------------------------------------
경희대학교(서울) 졸업
전공 : 생물학, 취미 : 유도, 파워리프팅, 여행, 영상편집
카메라 : Sony a6500, Panasonic LX10, iPhone 6s
광고 및 협찬 문의 email : yikw91@gmail.com
-------------------------------------------------------------------------------
SNS
https://www.instagram.com/kw1000lbs/
-------------------------------------------------------------------------------
Music
[Electro Pop] LUNAR - Pretty Face
heroboard – free music to free your mind
» Twitter: https://twitter.com/heroboard
» Spotify: http://sptfy.com/Wdk

• LUNAR
https://soundcloud.com/lunargotmusic
https://twitter.com/lunargotmusic","경돼,스트렝스,파나소닉,lx10,스트렝스 훈련,운동vlog,a6500,소니,운동유튜버,이두,이두운동,친업,고릴라친업,경돼운동,vlog",PT2M20S,12876,131,7,76
OG1kaNe7D2I,주짓수와 웨이트!? 새로운 다짐 │썸머슈레딩 Ep15,2018-06-10T01:57:26Z,"여러분 안녕하세요 경돼입니다.
주짓수를 시작했습니다.
시간 때문에 많이 할 수는 없겠지만
조금씩 꾸준히 도전해보겠습니다.

아! 그리고 헬스장도 새로 등록했어요

경돼의 운동 다짐!
여러분도 화이팅 하시길 바랄게요!

* 다짐(DaGym) 으로부터 지원 받아 제작되었습니다.
-------------------------------------------------------------------------------
경희대학교(서울) 졸업
전공 : 생물학, 취미 : 유도, 파워리프팅, 여행, 영상편집
카메라 : Sony a6500, Panasonic LX10, iPhone 6s
광고 및 협찬 문의 email : yikw91@gmail.com
-------------------------------------------------------------------------------
SNS
https://www.instagram.com/kw1000lbs/
-------------------------------------------------------------------------------
Music","경돼,스트렝스,파나소닉,lx10,스트렝스 훈련,운동vlog,a6500,소니,운동유튜버,운동다짐,경돼다짐,주짓수,근력,주짓수와 근력,웨이트,근력운동,경돼운동,경돼vlog,썸머슈레딩,다짐",PT14M30S,20016,228,10,88
TicijJJU8j8,"여전히 진행 중, 76kg대 진입│썸머슈레딩 Ep14",2018-06-09T03:48:09Z,"여러분 안녕하세요 경돼입니다.
썸머슈레딩 에피소드 14편
즐겁게 시청 부탁 드려요!

경돼 올림
-------------------------------------------------------------------------------
경희대학교(서울) 졸업
전공 : 생물학, 취미 : 유도, 파워리프팅, 여행, 영상편집
카메라 : Sony a6500, Panasonic LX10, iPhone 6s
광고 및 협찬 문의 email : yikw91@gmail.com
-------------------------------------------------------------------------------
SNS
https://www.instagram.com/kw1000lbs/
-------------------------------------------------------------------------------
Music
Track: 2SCOOPS - Donuts [NCS Release]
Music provided by NoCopyrightSounds.
Watch: https://youtu.be/lc4Tt-CU-i0
Free Download / Stream: http://ncs.io/DonutsYO

[Chill] Kodiak Soul - Warm Welcome
• Kodiak Soul 
https://soundcloud.com/kodiak-soul
https://open.spotify.com/artist/4jcKf...
http://itunes.apple.com/album/id11920...
https://twitter.com/Kodiak_Soul
https://www.instagram.com/thekodiaksoul/

Song: Ehrling - X-Rated (Vlog No Copyright Music)
Music promoted by Vlog No Copyright Music.
Video Link: https://youtu.be/0IlXF6PDu-k","경돼,스트렝스,파나소닉,lx10,스트렝스 훈련,운동vlog,a6500,소니,운동유튜버,썸머슈레딩,여전히,다이어트,진행,다이어트운동,썸머슈레딩 에피소드,경돼vlog",PT9M1S,6455,113,3,94
dBCpE72G7o8,"뽀종으로부터의 선물, 그리고 경돼 주짓수 시작?!",2018-06-07T14:34:06Z,"여러분 안녕하세요 경돼입니다.
뽀종형님이 보내온 선물!
그리고 저의 새로운 도전, 재밌게 시청 부탁드려요!
뽀종 모자 : http://smartstore.naver.com/hpaper
-------------------------------------------------------------------------------
경희대학교(서울) 졸업
전공 : 생물학, 취미 : 유도, 파워리프팅, 여행, 영상편집
카메라 : Sony a6500, Panasonic LX10, iPhone 6s
광고 및 협찬 문의 email : yikw91@gmail.com
-------------------------------------------------------------------------------
SNS
https://www.instagram.com/kw1000lbs/
-------------------------------------------------------------------------------
Music
Track: Inukshuk - Too Far Gone [NCS Release]
Music provided by NoCopyrightSounds.
Watch: https://youtu.be/60XUgHQo71Q
Free Download / Stream: http://ncs.io/TooFarGoneYO","경돼,스트렝스,파나소닉,lx10,스트렝스 훈련,운동vlog,a6500,소니,운동유튜버,뽀종,뽀종모자,모자선물,선물,경돼주짓수,주짓수,주짓수시작,다짐",PT3M17S,4341,120,5,52
FQjSH1VJQts,"운동을 했다, 그럼에도│경돼일기 #1",2018-06-04T15:12:33Z,"여러분 안녕하세요 경돼입니다.
간단한 하루 마무리 영상
어떤가요?!
여러분도 모두 고생하셨습니다 ㅎㅎ
새로운 한 주도 화이팅 하세요
경돼 올림.
-------------------------------------------------------------------------------
경희대학교(서울) 졸업
전공 : 생물학, 취미 : 유도, 파워리프팅, 여행, 영상편집
카메라 : Sony a6500, Panasonic LX10, iPhone 6s
광고 및 협찬 문의 email : yikw91@gmail.com
-------------------------------------------------------------------------------
SNS
https://www.instagram.com/kw1000lbs/
-------------------------------------------------------------------------------
Music
dizzy by Joakim Karud https://soundcloud.com/joakimkarud
Music provided by Audio Library https://youtu.be/xseXbA2N6D0","경돼,스트렝스,파나소닉,lx10,스트렝스 훈련,운동vlog,a6500,소니,운동유튜버,운동을 했다,그럼에도,운동을,운동유튜브,경돼일기",PT2M16S,6477,104,3,51
6Ii7m3wnO5g,1박 2일 홋카이도! 여행은 이렇게 하지 마세요(Hokkaido),2018-06-03T11:47:17Z,"여러분 안녕하세요 경돼입니다.
홋카이도 여행 강행군이었습니다...

여행은 이렇게 하지 마세요! ㅋㅋㅋ
-------------------------------------------------------------------------------
경희대학교(서울) 졸업
전공 : 생물학, 취미 : 유도, 파워리프팅, 여행, 영상편집
카메라 : Sony a6500, Panasonic LX10, iPhone 6s
광고 및 협찬 문의 email : yikw91@gmail.com
-------------------------------------------------------------------------------
SNS
https://www.instagram.com/kw1000lbs/
-------------------------------------------------------------------------------
Music","경돼,스트렝스,파나소닉,lx10,스트렝스 훈련,운동vlog,a6500,소니,운동유튜버,여행,여행vlog,여행금지,홋카이도,1박2일,일본여행,Hokkaido,korean youtuber,travel video,korean travel",PT13M56S,5649,79,6,44
dnfWrg4WqDw,영상이 늦어지고 있어요│퇴근길,2018-06-02T11:32:04Z,"여러분 안녕하세요 경돼입니다.
-------------------------------------------------------------------------------
경희대학교(서울) 졸업
전공 : 생물학, 취미 : 유도, 파워리프팅, 여행, 영상편집
카메라 : Sony a6500, Panasonic LX10, iPhone 6s
광고 및 협찬 문의 email : yikw91@gmail.com
-------------------------------------------------------------------------------
SNS
https://www.instagram.com/kw1000lbs/
-------------------------------------------------------------------------------
Music","경돼,스트렝스,파나소닉,lx10,스트렝스 훈련,운동vlog,a6500,소니,운동유튜버,공지사항,영상,퇴근길,일상vlog,vlog,퇴근길영상,퇴근영상",PT1M27S,3367,77,2,29
8F4yBUs93M0,"하체 운동 하는 날, 쿠팡 언박싱(Unboxing day)│썸머슈레딩 Ep13",2018-05-27T13:09:24Z,"여러분 안녕하세요 경돼입니다.
하체운동 영상 가져와봤습니다!
-------------------------------------------------------------------------------
경희대학교(서울) 졸업
전공 : 생물학, 취미 : 유도, 파워리프팅, 여행, 영상편집
카메라 : Sony a6500, Panasonic LX10, iPhone 6s
광고 및 협찬 문의 email : yikw91@gmail.com
-------------------------------------------------------------------------------
SNS
https://www.instagram.com/kw1000lbs/
-------------------------------------------------------------------------------
Music
Song: Ikson - Balloon (Vlog No Copyright Music)
Music provided by Vlog No Copyright Music.
Video Link: https://youtu.be/5ATQUHChH88

Glude - Breathe [NCS Release]
https://www.youtube.com/watch?v=ulPvZFgoGYk
https://soundcloud.com/the-glude","경돼,스트렝스,파나소닉,lx10,스트렝스 훈련,운동vlog,a6500,소니,운동유튜버,썸머슈레딩,하체운동,스쿼트,스쿼트방법,경돼운동,언박싱,쿠팡,Unboxing day,언박싱데이,언박싱영상",PT13M56S,11583,174,10,136
4KrYUD4MEzA,팔운동 드디어 시작하다│썸머슈레딩  Ep12,2018-05-26T13:52:14Z,"여러분 안녕하세요 경돼입니다.
-------------------------------------------------------------------------------
경희대학교(서울) 졸업
전공 : 생물학, 취미 : 유도, 파워리프팅, 여행, 영상편집
카메라 : Sony a6500, Panasonic LX10, iPhone 6s
광고 및 협찬 문의 email : yikw91@gmail.com
-------------------------------------------------------------------------------
SNS
https://www.instagram.com/kw1000lbs/
-------------------------------------------------------------------------------
Music
[Future Bass] Charzrd x Ghaspar - Count On Me (Feat. Geriel) [ʜ/ʀ]
 Instagram: https://instagram.com/heroboard
» Discord: https://discord.gg/CbYaj29

⚛️ Charzrd
https://soundcloud.com/charzrd 
https://twitter.com/charzrd 
https://instagram.com/gldcharzrd 
https://facebook.com/charzrd 
https://open.spotify.com/artist/4fRZs... 
https://itunes.apple.com/us/artist/ch...

⚛️ Ghaspar
https://soundcloud.com/user-102714567
https://instagram.com/xghaspar
https://youtube.com/channel/UCcVEjuJ3...

⚛️ Geriel
https://soundcloud.com/iamgeriel 
https://instagram.com/gerielmusic","경돼,스트렝스,파나소닉,lx10,스트렝스 훈련,운동vlog,a6500,소니,운동유튜버,팔운동,가슴운동,벤치프레스,썸머슈레딩,썸머슈레딩에피소드,경돼썸머슈레딩",PT7M1S,11628,155,7,95
gKwC-J44ZkY,1박2일 일본여행 #2│BIC CAMERA 렌즈사러!,2018-05-26T04:37:26Z,"여러분 안녕하세요 경돼입니다.
드디어! 렌즈를 구입하였습니다.
일본 여행 #2 재밌게 시청 부탁 드려요! ㅎㅎ
-------------------------------------------------------------------------------
경희대학교(서울) 졸업
전공 : 생물학, 취미 : 유도, 파워리프팅, 여행, 영상편집
카메라 : Sony a6500, Panasonic LX10, iPhone 6s
광고 및 협찬 문의 email : yikw91@gmail.com
-------------------------------------------------------------------------------
SNS
https://www.instagram.com/kw1000lbs/
-------------------------------------------------------------------------------
Music","경돼,스트렝스,파나소닉,lx10,스트렝스 훈련,운동vlog,a6500,소니,운동유튜버,BIC CAMERA,비쿠카메라,빅카메라,홋카이도,일본여행,1박2일,당일치기",PT12M33S,4116,66,12,33
-2Apb8Zbisk,몸이 나빠지는 것을 미루는 것 #2,2018-05-24T14:11:54Z,"여러분 안녕하세요 경돼입니다.
영상이 왜 끊겨서 업로드되었을까요... ㅋㅋㅋ
뒤이어 바로 올립니다!
-------------------------------------------------------------------------------
경희대학교(서울) 졸업
전공 : 생물학, 취미 : 유도, 파워리프팅, 여행, 영상편집
카메라 : Sony a6500, Panasonic LX10, iPhone 6s
광고 및 협찬 문의 email : yikw91@gmail.com
-------------------------------------------------------------------------------
SNS
https://www.instagram.com/kw1000lbs/
-------------------------------------------------------------------------------
Music","경돼,스트렝스,파나소닉,lx10,스트렝스 훈련,운동vlog,a6500,소니,운동유튜버,몸이나빠지는,운동,운동자극,운동동기부여,일반인운동",PT1M58S,3079,69,1,51
