published_at,description
2016-09-26,"벤치프레스 자세(벤치프레스 하는법) how to benchpress벤치프레스 자세 / 벤치프레스 하는법 / 벤치프레스 방법
how to benchpress
벤치프레스에 대한 질문이 있어서 영상 만들었습니다 ㅎㅎ 참고해주시면 감사해요!
(3대운동, 3대운동방법)"
2016-09-25,"간단한 맨몸운동 루틴(홈트 루틴) 복학생 ep12간단한 맨몸운동 루틴에 관한 영상입니다!
푸쉬업20 / 버피15 / 스쿼트15 를 1라운드로 총 5라운드 후에
딥스 15개씩 4세트를 했습니다!
걷기 30분도 했구요 ㅎㅎ
주말은 간단한 맨몸운동 해보세요!"
2016-09-25,"유도 경기 영상(경희대 유도부) 복학생 ep11유도 자유연습 영상을 담았습니다!
웨이트 트레이닝과 더불어 유도도 함께 훈련하고 있어서
신체 밸런스에 굉장히 도움이 많이 되는 것 같아요!"
2016-09-23,"어깨 운동법(밀리터리프레스) 복학생 ep10어깨운동루틴을 담았습니다.
추가로 간단한 하체 스쿼트 운동도 넣었습니다.
저는 스쿼트와 어깨 운동을 묶어서 진행하고 있는데
여러분도 따라해보세요 ㅎㅎ
어깨깡패 도전!"
2016-09-22,"등 자극운동 팁(일상, 브이로그) 복학생 ep 09등운동 루틴에 대해 소개한 영상입니다!
간단한 루틴이므로 참고하시면 도움이 될 것 같습니다 ㅎㅎ
덤벨로우, 바벨로우, 랫풀다운, 티바로우, 풀업, 시티드로우

오늘 하루도 수고하셨고, 건강하게 운동합시다!"
2016-09-21,"데드리프트 자세, 데드리프트 하는법(how to deadlift)3대운동 중의 하나인 데드리프트를 따라할 수 있는 방법을 담은 영상입니다.(데드리프트영상)
더 디테일한 사항은 앞으로 천천히 담아서 편집해 볼게요!
우선 초보자 분들이 처음 데드리프트를 할 때 가장 저지르기 쉬운
몇가지 주의사항과 함께 올바른 데드리프트 방법에 대해서
설명을 담아봤습니다.(데드리프트 설명 영상)
데드리프트 자세!(3대운동)"
2016-09-19,"가슴운동 루틴(스트렝스 & 근비대) 벤치프레스 복학생 ep08스트렝스와 근비대의 균형을 잡을 수 있는
가슴운동 루틴입니다. 
추가로 이두 운동과 스내치 연습을 담았습니다.
3대 운동 위주로 몸의 균형을 잡으면서 
운동하시길 바랍니다! (3대중량에 집착하지는 않으셔도 돼요 ㅎㅎ)"
2016-09-14,"다이어트, 맨몸운동 루틴(홈트 루틴) 복학생 ep07다이어트를  위한 살빼는 맨몸운동 루틴!(홈트 루틴) 입니다.
추석이라 헬스장도 열지 않고 음식은 많이 먹고....
3대운동을 해야 하는데....(스트렝스)
이럴 때 유용히 활용할 수 있는 간단 루틴입니다.
턱걸이 3x10 / 버피테스트(버피앤점프) 3x10 / 걷기 30분
버피테스트 같은 경우에는 운동속도를 증가시키면 증가시킬수록 좋습니다!

bgm으로 노래 이용할 수 있게 허락해주신 mlizumi 님께 감사드립니다
dandan - zard(covered by mlizumi)"
2016-09-12,"3대운동 스트렝스 훈련(데드리프트 개인기록) 복학생 ep06데드리프트 개인기록에 도전해봤습니다!(3대중량 현재 460kg)
운동영상은 3대운동 모두 다뤘고 벤치프레스, 스쿼트, 스모데드리프트 순으로 진행하였습니다.
스트렝스 훈련 마치고 근비대 훈련도 진행했습니다! 다음 영상에 함께 올리도록 할게요 ㅎㅎㅎ"
2016-09-11,"주말은 가볍게 맨몸운동(대학생활) 복학생ep05간단한 주말 영상! 입니다 ㅎㅎㅎ
스트렝스 훈련을 안 할 때는 이런 가벼운운동을 즐겨 하고 있습니다.
내일 있을 훈련을 위해 무리는 하지 않았습니다
버피 & 점프 : 3x10"
2016-09-09,"3대운동, 스트렝스 훈련, 바디체크(몸상태 업데이트) 복학생ep04매드카우 2주차 6일 영상입니다. 스쿼트 로우 벤치프레스를 진행하여야 하는데 스쿼트 대신 자극운동 몇가지를 진행했고 버피앤점프까지 하였습니다 ㅎㅎㅎ (데드리프트는 하지 않았습니다)
3대운동으로하는 스트렝스 훈련이 전체적인 신체발달에 가장 중요하다는 것을 얼른 깨닫고! 효과적으로 천천히 운동해나가시기를 바랍니다! (squat, deadlift, benchpress)"
2016-09-08,"운동 휴식, 강아지 목욕시키기!(대박이 출연)운동휴식하는 날, 대박이 목욕시킨 영상! 입니다 ㅎㅎ
대박이를 보고 싶어하시는 분들이 꽤 있어서
대박이가 주인공으로 출연합니다.  
자동으로 제 몸상태 업데이트도 되어버렸네요 !
운동은 없지만 시원한 마음으로 시청해주시면 감사드려요 :d

강아지 목욕시키는 법!"
2016-09-07,"3대운동 매드카우 스트렝스 훈련(아침운동 적응시기) 복학생 ep 03매드카우(madcow) 스트렝스 루틴 2주차 5일째입니다. (고중량 저반복 훈련)
스쿼트, 데드리프트,인클라인 벤치프레스(3대운동)을 하였고
데드리프트는 스모데드리프트로 진행하였습니다! 파워리프팅!!
150kg 으로 5회에 처음으로 성공했는데(개인기록) 3주차부터는 어찌 될지...
공복 운동이 적응되니 이제 괜찮아졌네요!
오늘도 운동 화이팅 하시고 좋아요 & 구독! 버튼 꼭 눌러주세요 ㅎㅎ"
2016-09-05,"살찌는 중, 스트렝스 훈련(3대운동) │파워리프팅 복학생 ep02아침운동이 아직 적응이 안 됐어요... 그래도 운동 시작!
스쿼트, 벤치프레스, 로우 운동을 진행했습니다.(복근운동 포함)
이제 다이어트 식단을 슬슬...
(스트렝스 훈련 - 매드카우) 파워리프팅훈련"
2016-09-02,"초보자 스트렝스 루틴(무료 다운) 벤치프레스, 데드리프트, 스쿼트 strengthhttp://goo.gl/ez20go
무료 다운로드 입니다.(무료프로그램) for 파워리프팅
초보자 스트렝스 강화(하체운동)
헬스 초보자를 위한 스트렝스 증가 루틴입니다
위 링크를 통하여 다운로드 받으시면 됩니다(남자는 힘)
squat, deadlift, benchpress"
2016-09-02,"대학생활(스트렝스-strength 루틴 3일차) 파워리프팅 복학생 ep 01madcow 스트렝스 프로그램 3일차!(1w3d)
점점 난이도가 높아져만 갑니다... 모두 화이팅하세요!! (부상조심!!)
스쿼트, 데드리프트, 벤치프레스(파워리프팅 훈련)"
2016-08-31,"데드리프트, 스쿼트, 벤치프레스(스트렝스 증가루틴) 여름방학 ep최종스트렝스 증가 루틴 1주차 2일(1w1d) - 파워리프팅
스쿼트 : 60kg 5reps / 75kg 5reps/ 92.5kg 5reps/ 92.5kg 5reps
인클 벤치 : 40kg 5reps/ 50kg 5reps/ 60kg 5reps / 67.5kg 5reps
데드리프트 : 92.5kg 5reps / 112.5kg 5reps / 130kg 5reps / 150kg 5reps
크런치 3세트 25회"
2016-08-29,"madcow 스트렝스 훈련(벤치, 스쿼트, 로우) │ 여름방학 ep 41madcow 스트렝스 프로그램을 시작했습니다!
(초보에서 중급으로 넘어가는 분들을 위해 변형된 프로그램입니다)
크로스핏 하시는 분들이 많이들 이용하시더라구요 
저도 9주동안 진행하게 될텐데 이번 사이클을 무사히 마치면
더 강해지기를 바라며!

저는 3대운동 위주로 운동을 진행하며(3대중량 증가가 목표입니다 ㅎㅎ)
곁가지 운동들은 가끔씩 해주고 있습니다."
2016-08-28,"인터벌 & 맨몸 운동(홈트)  │ 여름방학 ep 40인터벌 10세트 그리고 맨몸운동 3세트(스파이더맨 푸쉬업, 버피, 홈트) , 하체와 상체 고루 발달시킬 수 있는 운동이니다.
요즘 살이 많이 찌고 있어서.... 다이어트를 위해 인터벌과 맨몸에 투자를 많이 하는 중입니다 ㅎㅎ 
그러나 이번주부터는 스트렝스 훈련을 시작하니! 기대해주세요
여름방학 ep40

장소는 경희대 평화의 전당입니다.(야외운동)"
2016-08-28,"홈트#3 & 브이로그(일상), 턱걸이 기록 │ 여름방학 ep39새로운 홈트 루틴!  버피 & 스쿼트 & 푸쉬업 의 조화(맨몸운동)
총 3세트로 구성되어 강도는 높게, 시간은 절약!(운동 시간 부족한 날에 시도해보세요)
간편운동, 간단운동!(strength)
그리고 일상을 많이 담아봤어요 ㅎㅎ"
2016-08-26,비오는 날(등 운동) 여름방학 ep38비가 옵니다! 날씨가 선선해졌어요 이제 운동을 강력하게 밀어붙일 때가 된 것 같아요 ㅎㅎㅎ 다음주부터 스트렝스 훈련 루틴으로 달려보겠습니다!
2016-08-24,"하체, 어깨 기본 운동 루틴(feat. 고양이용사) 스트렝스 훈련 │ 여름방학 ep37제가 가장 좋아하는, 간단하지만 폭발력있는 루틴입니다(하체와 어깨 기본 스트렝스 훈련)
풀스쿼트 & 오버헤드프레스(ohp 밀리터리프레스)
그리고 오프닝에 나오시는 분은 아프리카티비에서 음악방송 하시는
'bj 고양이용사' 님인데, 제  홍보도 해주시고! 음악도 너무 좋으셔서 여러분과 공유하고 싶어 소개해드려요! ㅎㅎ

저는 3대운동 위주로 운동하고 있고
가슴 / 등 허리 / 하체(스쿼트) 어깨(밀리터리프레스) 로 3분할 하고 있습니다."
2016-08-23,"5x5x5 홈트 루틴(푸쉬업, 풀업, 스쿼트) 여름방학 ep36맨몸운동하는법
일주에 한 번! 홈트 하는 것도 좋습니다! ㅎㅎ
모두 홧팅!!
- 올림"
2016-08-21,"deadlifts party (데드리프트 파티) 여름방학 ep35데드리프트 파티 + 등 자극 운동
가끔 날잡고 데드리프트 파티 하는 것 어때요?!
다음에는 스쿼트 파티로 찾아올게요! - "
2016-08-20,"가슴 운동 루틴 대공개(피라미드 세트), 브이로그 여름방학 ep34피라미드 세트로 구성된 가슴운동 루틴입니다! 
자신의 중량에 맞게 조절하여 수행하시면 강력한 가슴을 만들 수 있을 거예요 모두 득근, 열운 하세요!, 브이로그, 일상생활"
2016-08-17,"'s 가슴박살 루틴(피라미드세트)& 일상(브이로그) 여름방학 ep33가슴운동, 즉 벤치프레스 피라미드 세트 루틴입니다!(자극위주, 자극운동) + 딥스, 케이블 플라이 운동
자신의 무게에 맞게 즐기며! 운동합시다 ㅎㅎㅎ
좋아요 & 구독 부탁드려요!(일상도 함께)

저는 3대운동 위주로 운동합니다"
2016-08-15,"컨벤셔널 데드리프트 연습(하이바 스쿼트 연습 포함) 여름방학 ep 31컨벤셔널 데드와 하이바스퀏 연습 영상입니다!
제가 평소 스모데드와 로우바 스퀏을 해서 그런지
컨벤셔널과 하이바 스퀏 자세가 약합니다... 앞으로 클린,저크와 스내치 동작을 잘 수행하려면 컨벤자세와 하이바스퀏 자세가 익숙해야 하므로 계속 연습하려합니다! 여러분도 모두 화이팅 하세요!!"
2016-08-14,"맨몸 홈트루틴 (턱걸이, 푸쉬업)'s 맨몸운동 루틴입니다. 턱걸이랑 푸쉬업 루틴이고
자신의 몸에 맞게 변형 시켜서 해보세요!
확실히 맨몸운동은 시간을 더 필요로 합니다... 
맨몸운동을 메인트레이닝으로 삼지 마시고 가끔 일주에 한번 정도 해주는 게  좋을 것 같아요 ㅎㅎㅎ
턱걸이 기록 도전을 위하여!
-맨몸운동하는법, 홈트하는법, 맨몸,"
2016-08-13,"의 운동 콜라보(스퀏 개인기록(pr) 도전) 여름방학 ep29운동은 함께 할 때 시너지 효과가 발생하죠!
혼자서 하는 것도 매력적이지만 같이 하는 것 또한 즐거운 운동인 것 같아요. 이럴 때 오히려 기록이 잘 나오기도 하죠!
무더운 여름! 운동으로 풀어버립시다!"
2016-08-12,"가슴 커지는법 - 가슴 자극 운동(3대운동 집중) 여름방학 ep28가끔은 친구들과 놀면서! 
즐겁게 운동하는 것도 중요한 것 같아요
https://www.youtube.com/watch?v=qvaak__zpkk
영상에서 말한 앨런의 스내치 방법 영상 링크입니다!

가슴 집중 공략! (벤치프레스, 벤치프레스루틴)
저는 3대운동 위주로 운동합니다"
2016-08-10,"의 역도 입문기 (스내치 위주) 여름방학 ep 27올림픽 시즌이기도 해서 역도에 한번 도전해봤어요!
앞으로는 3대운동 훈련 끝내고 마무리로 기술 연습하는 영상 함께 올리도록 할게요! ㅎㅎ 너무나 더운데 모두 득근하세요!"
2016-08-08,"올림픽 우승기원 유도한판(배밀기100개도전) 여름방학 ep26오늘은 리프팅을 쉬고 유도에 집중했습니다!
안창림선수는 아쉽게도 졌지만 남은 선수들 모두 힘냈으면 좋겠어요.
여러분들 모두 득근하세요!"
2016-08-06,"데드리프트와 벤치프레스 개인기록 도전! 여름방학 ep 24데드리프트와 벤치프레스에 도전해봤어요
컨디션이 좋은 듯 안 좋은 듯, 수련이 더 필요한 시기입니다... ㅎㅎㅎ
모두 건강히 운동하세요!
데드리프트pr, 벤치프레스pr, 개인기록 도전"
2016-08-06,"말벅지 만들기(어깨운동 포함) 여름방학 ep23하체운동과 어깨운동 루틴에 대한 영상!
이번 영상에서는 스트렝스보다 자극운동에 초점을 맞췄습니다.
1~2주 간은 자극 운동에 계속 초점을 맞출 예정입니다 ㅎㅎ
좋아요 & 구독 부탁드려요!"
2016-08-04,"등 작살 루틴(backworkout routine) 여름방학 ep22등허리 자극 운동 루틴
깊이 집중하면 할수록 근육 수축의 긴장은 높아지고,
수축 긴장이 높아질수록 근육이 내는 힘은 강력하다고 합니다. 화이팅!"
2016-08-03,"가슴 커지는 법(벤치프레스 방법) 여름방학 ep 21스트렝스 위주의 훈련에서 자극 위주의 훈련으로
1달간 변화를 주려 합니다! 가끔의 변화는 오히려 몸의 발전을 이끄는 것 같아요 ㅎㅎㅎ

벤치프레스 자극 훈련(가슴운동방법, 가슴키우기)! 딥스, 케이블 훈련 포함
저는 3대운동 위주로 합니다!"
2016-07-30,"주짓수 도전기, 서두원 선수(가슴운동 루틴) 여름방학 ep.20주짓수 도전 영상입니다 ㅎㅎㅎ 실패로 끝이 났지만!
좋은 경험이었어요. 운동루틴은 가슴운동 올렸어요!"
2016-07-29,"3대 운동이란?! (하체, 어깨운동 루틴) 몸 변화를 위하여 여름방학 ep19몸 변화를 위한 3대 운동 훈련법에 대한 개괄, 그리고 하체어깨 운동 루틴에 대하여!
스트렝스 강화 3대중량을 함께 훈련해요, 스쿼트, 벤치프레스, 데드리프트(컨벤셔널, 스모), 고중량
여름방학 ep19"
2016-07-28,"등짝 넓히기!(데드리프트 위주) 여름방학 ep 18등짝을 넓히는 운동 루틴! 
벌써 여름방학 ep18입니다 ㅎㅎ 조금더 모두 화이팅해요"
2016-07-27,"하체를 강하게(어깨 포함) 여름방학 ep 17하체와 어깨 스트렝스 강화 훈련 입니다!
무게는 자신에게 맞게 선택해서
따라하시면 됩니다!
 운동은 간단할수록, 더 큰 효과를 내기 마련입니다 ㅎㅎ"
2016-07-26,"몸상태 업데이트! 번외편영상편집이 늦어지고 있습니다!ㅜㅜ
7월27일 저녁까지 하체어깨 루틴과 등허리 루틴
함께 올릴게요!!"
2016-07-24,"하루에 모든 운동을!(벤치, 스쾃, 풀) 여름방학 ep 16주말을 이용해 하루에 모든 운동을!
강도는 약하게 대신 전체적으로!!!"
2016-07-23,"비포애프터 5개월 후, 10kg 감량식단 조절 없는 다이어트자극! 전후공개
5개월 몸 상태 변화! 다이어트 비법은 채널에 있습니다!
83kg~73kg 까지
체지방은 감량하였고 근육량은 거의 그대로 유지하였습니다.
남자 헬스 몸 변화
 -  리프팅

스쿼트, 데드리프트, 벤치프레스를 주 운동으로 하여 진행하였습니다 / 3대운동 위주
그리고 현재는 파워리프팅을 즐겨 하고 있습니다.(스트렝스 프로그램)
5kg빼는법, 10kg 감량"
2016-07-22,"스쿼트 강화 루틴!(어깨포함) 여름방학 ep 15스쿼트 밀리터리프레스 강화 루틴 입니다 ㅎㅎ
득근하세요!
좋아요 & 구독 그리고 댓글까지!"
2016-07-21,"쉬울 리가 없지...(등운동 루틴) 여름방학 ep 14데드리프트 1rm 도전!
그리고 등운동 루틴

좋아요 & 구독은 큰 힘이 됩니다!"
2016-07-20,"초간단 가슴운동(스트렝스 강화) 여름방학 ep13스트렝스 강화하는 초간단 가슴운동 루틴!
시간 없을 때 따라할 수 있는 초,중급자를 위한 루틴!

좋아요 & 구독! 그리고 댓글 남겨주세요
kw lee"
2016-07-19,"하체운동 루틴(어깨) 여름방학 ep 12하체운동과 어깨운동 루틴 함께!
스트렝스 강화 훈련 루틴입니다!
좋아요 & 구독하기!"
2016-07-18,"등운동 해보자(가슴 & 등 운동) 여름방학 ep11데드리프트 스트렝스 훈련과 
벤치프레스 스트렝스 훈련을 담았습니다.
2일에 걸친 영상, 좋아요 & 구독 꼭!

노래 : stephen - remembering myself"
2016-07-16,"하이바 스쿼트 팁! (그리고 어깨 운동 팁) 여름방학 ep 10하이바 스쿼트 팁과 어깨운동 팁을 담았습니다.
여름방학 에피소드 ep10
벌써 4분의 1이 지난 여름방학..... 조금 더 힘을 냅시다!"
2016-07-14,"등짝을 더 넓게(backworkouts) 여름방학 ep 09등허리 운동에 관한 루틴
데드리프트를 위주로 한 스트렝스 훈련
그리고 자극 운동들."
2016-07-14,"벤치프레스 스트렝스증가 루틴, 여름방학 ep 09벤치프레스 스트렝스훈련 루틴과 하이바와 로우바 스쿼트의 자세 비교.
좋아요 & 구독 하세요!"
2016-07-13,"강철어깨 장착하기(leg & shoulder) 여름방학 ep 08하체 스쿼트 루틴과
어깨 운동 밀리터리프레스와 래터럴레이즈 루틴을 담았습니다.

댓글 남겨주시고 좋아요 & 구독!!"
